Pteralopex taki,,,,,,,,,,,,,,,,,,,
Pteromys momonga,,,,,,,,,,,,,,,,,,,
Pteromys volans,,,,,,,,,,,,,,,,,,,
Pteromyscus pulverulentus,Sciuropterus pulverulentus,,,,,,,,,,,,,,,,,,
Pteronotus davyi,Pteronotus davyi subspecies calvus,Pteronotus davyi subspecies fulvus,Pteronotus davyi subspecies incae,,,,,,,,,,,,,,,,
Pteronotus gymnonotus,Pteronotus suapurensis,,,,,,,,,,,,,,,,,,
Pteronotus macleayii,,,,,,,,,,,,,,,,,,,
Pteronotus mesoamericanus,Pteronotus parnellii ssp. mesoamericanus,,,,,,,,,,,,,,,,,,
Pteronotus paraguanensis,Pteronotus parnellii subspecies paraguanensis,,,,,,,,,,,,,,,,,,
Pteronotus parnellii,Pteronotus parnellii ssp. fuscus,Pteronotus parnellii ssp. gonavensis,Pteronotus parnellii ssp. mesoamericanus,Pteronotus parnellii ssp. mexicanus,Pteronotus parnellii ssp. portoricensis,Pteronotus parnellii ssp. pusillus,Pteronotus parnellii ssp. rubiginosus,,,,,,,,,,,,
Pteronotus personatus,Pteronotus personatus subspecies psilotis,,,,,,,,,,,,,,,,,,
Pteronotus quadridens,,,,,,,,,,,,,,,,,,,
Pteronotus rubiginosus,Pteronotus parnellii ssp. rubiginosus,,,,,,,,,,,,,,,,,,
Pteronura brasiliensis,Mustela brasilinensis,Pteronura sambachii,,,,,,,,,,,,,,,,,
Pteropus admiralitatum,,,,,,,,,,,,,,,,,,,
Pteropus aldabrensis,Pteropus seychellensis subspecies aldabrensis,Pteropus seychellensis subspecies aldabrensis,,,,,,,,,,,,,,,,,
Pteropus alecto,Pteropus banakrisi,,,,,,,,,,,,,,,,,,
Pteropus anetianus,,,,,,,,,,,,,,,,,,,
Pteropus aruensis,,,,,,,,,,,,,,,,,,,
Pteropus brunneus,,,,,,,,,,,,,,,,,,,
Pteropus caniceps,Pteropus caniceps subspecies dobsoni,,,,,,,,,,,,,,,,,,
Pteropus capistratus,,,,,,,,,,,,,,,,,,,
Pteropus chrysoproctus,Pteropus argentatus,,,,,,,,,,,,,,,,,,
Pteropus cognatus,,,,,,,,,,,,,,,,,,,
Pteropus conspicillatus,,,,,,,,,,,,,,,,,,,
Pteropus dasymallus,,,,,,,,,,,,,,,,,,,
Pteropus faunulus,,,,,,,,,,,,,,,,,,,
Pteropus fundatus,,,,,,,,,,,,,,,,,,,
Pteropus giganteus,Pteropus ariel,Pteropus assamensis,Pteropus edwardsi,Pteropus kelaarti,Pteropus leucocephalus,Pteropus medius,Pteropus ruvicollis,Vespertilio gigantea,,,,,,,,,,,
Pteropus gilliardorum,,,,,,,,,,,,,,,,,,,
Pteropus griseus,,,,,,,,,,,,,,,,,,,
Pteropus howensis,,,,,,,,,,,,,,,,,,,
Pteropus hypomelanus,Pteropus annectens,Pteropus cagayanus,Pteropus canus,Pteropus condorensis,Pteropus enganus,Pteropus fretensis,Pteropus geminorum,Pteropus lepidus,Pteropus luteus,Pteropus macassaricus,Pteropus maris,Pteropus robinsoni,Pteropus satyrus,Pteropus simalurus,Pteropus tomesi,Pteropus tricolor,Pteropus vulcanius,,
Pteropus intermedius,,,,,,,,,,,,,,,,,,,
Pteropus keyensis,,,,,,,,,,,,,,,,,,,
Pteropus leucopterus,,,,,,,,,,,,,,,,,,,
Pteropus livingstonii,Pteropus livingstonei,,,,,,,,,,,,,,,,,,
Pteropus lombocensis,,,,,,,,,,,,,,,,,,,
Pteropus loochoensis,,,,,,,,,,,,,,,,,,,
Pteropus lylei,,,,,,,,,,,,,,,,,,,
Pteropus macrotis,,,,,,,,,,,,,,,,,,,
Pteropus mahaganus,,,,,,,,,,,,,,,,,,,
Pteropus mariannus,Pteropus keraudren,,,,,,,,,,,,,,,,,,
Pteropus melanopogon,,,,,,,,,,,,,,,,,,,
Pteropus melanotus,Pteropus edulis,Pteropus modiglianii,Pteropus natalis,Pteropus niadicus,Pteropus nicobaricus,Pteropus nicobaricus,Pteropus tytleri,Pteropus tytleri,,,,,,,,,,,
Pteropus molossinus,Pteropus breviceps,,,,,,,,,,,,,,,,,,
Pteropus neohibernicus,,,,,,,,,,,,,,,,,,,
Pteropus niger,Vespertilio vampirus subspecies niger,,,,,,,,,,,,,,,,,,
Pteropus nitendiensis,Pteropus sanctacrucis,,,,,,,,,,,,,,,,,,
Pteropus ocularis,,,,,,,,,,,,,,,,,,,
Pteropus ornatus,,,,,,,,,,,,,,,,,,,
Pteropus pelewensis,,,,,,,,,,,,,,,,,,,
Pteropus personatus,,,,,,,,,,,,,,,,,,,
Pteropus pilosus,,,,,,,,,,,,,,,,,,,
Pteropus pohlei,,,,,,,,,,,,,,,,,,,
Pteropus poliocephalus,,,,,,,,,,,,,,,,,,,
Pteropus pselaphon,,,,,,,,,,,,,,,,,,,
Pteropus pumilus,,,,,,,,,,,,,,,,,,,
Pteropus rayneri,,,,,,,,,,,,,,,,,,,
Pteropus rennelli,,,,,,,,,,,,,,,,,,,
Pteropus rodricensis,Pteropus mascarinus,,,,,,,,,,,,,,,,,,
Pteropus rufus,,,,,,,,,,,,,,,,,,,
Pteropus samoensis,,,,,,,,,,,,,,,,,,,
Pteropus scapulatus,,,,,,,,,,,,,,,,,,,
Pteropus seychellensis,Pteropus seychellensis subspecies comorensis,Pteropus seychellensis subspecies seychellensis,,,,,,,,,,,,,,,,,
Pteropus speciosus,Pteropus mearnsi,,,,,,,,,,,,,,,,,,
Pteropus subniger,,,,,,,,,,,,,,,,,,,
Pteropus temminckii,,,,,,,,,,,,,,,,,,,
Pteropus tokudae,,,,,,,,,,,,,,,,,,,
Pteropus tonganus,,,,,,,,,,,,,,,,,,,
Pteropus tuberculatus,,,,,,,,,,,,,,,,,,,
Pteropus ualanus,,,,,,,,,,,,,,,,,,,
Pteropus vampyrus,Pteropus caninus,Pteropus celaeno,Pteropus edulis,Pteropus funereus,Pteropus javanicus,Pteropus kalou,Pteropus kelaarti,Pteropus kopangi,Pteropus lanensis,Pteropus malaccensis,Pteropus natunae,Pteropus nudus,Pteropus phaiops,Pteropus pluton,Pteropus pteronotus,Pteropus sumatrensis,,,
Pteropus vetulus,,,,,,,,,,,,,,,,,,,
Pteropus voeltzkowi,,,,,,,,,,,,,,,,,,,
Pteropus woodfordi,,,,,,,,,,,,,,,,,,,
Ptilocercus lowii,,,,,,,,,,,,,,,,,,,
Pudu mephistophiles,,,,,,,,,,,,,,,,,,,
Pudu puda,Capra puda,,,,,,,,,,,,,,,,,,
Puma concolor,Felis concolor,,,,,,,,,,,,,,,,,,
Punomys kofordi,,,,,,,,,,,,,,,,,,,
Punomys lemminus,,,,,,,,,,,,,,,,,,,
Pusa caspica,Phoca caspica,,,,,,,,,,,,,,,,,,
Pusa hispida,Phoca hispida,,,,,,,,,,,,,,,,,,
Pusa sibirica,,,,,,,,,,,,,,,,,,,
Pygathrix cinerea,Pygathrix nemaeus subspecies cinerea,,,,,,,,,,,,,,,,,,
Pygathrix nemaeus,,,,,,,,,,,,,,,,,,,
Pygathrix nigripes,Pygathrix moi,,,,,,,,,,,,,,,,,,
Pygeretmus platyurus,Pygeretmus vinogradovi,,,,,,,,,,,,,,,,,,
Pygeretmus pumilio,,,,,,,,,,,,,,,,,,,
Pygeretmus zhitkovi,Pygeretmus schitkovi,Pygeretmus shitkovi,Pygeretmus shitkovi,,,,,,,,,,,,,,,,
Pygoderma bilabiatum,,,,,,,,,,,,,,,,,,,
Rangifer tarandus,Cervus tarandus,,,,,,,,,,,,,,,,,,
Raphicerus campestris,Antilope campestris,,,,,,,,,,,,,,,,,,
Raphicerus melanotis,,,,,,,,,,,,,,,,,,,
Raphicerus sharpei,,,,,,,,,,,,,,,,,,,
Rattus adustus,,,,,,,,,,,,,,,,,,,
Rattus andamanensis,Rattus remotus,Rattus sikkimensis,,,,,,,,,,,,,,,,,
Rattus annandalei,,,,,,,,,,,,,,,,,,,
Rattus arfakienis,,,,,,,,,,,,,,,,,,,
Rattus argentiventer,,,,,,,,,,,,,,,,,,,
Rattus arrogans,,,,,,,,,,,,,,,,,,,
Rattus baluensis,,,,,,,,,,,,,,,,,,,
Rattus blangorum,,,,,,,,,,,,,,,,,,,
Rattus bontanus,Rattus foramineus,,,,,,,,,,,,,,,,,,
Rattus burrus,Mus burrescens,Mus burrulus,Mus burrus,,,,,,,,,,,,,,,,
Rattus colletti,,,,,,,,,,,,,,,,,,,
Rattus elaphinus,,,,,,,,,,,,,,,,,,,
Rattus enganus,,,,,,,,,,,,,,,,,,,
Rattus everetti,,,,,,,,,,,,,,,,,,,
Rattus exulans,,,,,,,,,,,,,,,,,,,
Rattus feliceus,,,,,,,,,,,,,,,,,,,
Rattus fuscipes,,,,,,,,,,,,,,,,,,,
Rattus giluwensis,,,,,,,,,,,,,,,,,,,
Rattus hainaldi,,,,,,,,,,,,,,,,,,,
Rattus hoffmanni,,,,,,,,,,,,,,,,,,,
Rattus hoogerwerfi,,,,,,,,,,,,,,,,,,,
Rattus jobiensis,,,,,,,,,,,,,,,,,,,
Rattus koopmani,,,,,,,,,,,,,,,,,,,
Rattus korinchi,,,,,,,,,,,,,,,,,,,
Rattus leucopus,,,,,,,,,,,,,,,,,,,
Rattus losea,,,,,,,,,,,,,,,,,,,
Rattus lugens,,,,,,,,,,,,,,,,,,,
Rattus lutreolus,,,,,,,,,,,,,,,,,,,
Rattus macleari,,,,,,,,,,,,,,,,,,,
Rattus marmosurus,,,,,,,,,,,,,,,,,,,
Rattus mindorensis,,,,,,,,,,,,,,,,,,,
Rattus mollicomulus,,,,,,,,,,,,,,,,,,,
Rattus montanus,,,,,,,,,,,,,,,,,,,
Rattus mordax,,,,,,,,,,,,,,,,,,,
Rattus morotaiensis,,,,,,,,,,,,,,,,,,,
Rattus nativitatis,,,,,,,,,,,,,,,,,,,
Rattus nikenii,,,,,,,,,,,,,,,,,,,
Rattus niobe,Stenomys niobe,,,,,,,,,,,,,,,,,,
Rattus nitidus,,,,,,,,,,,,,,,,,,,
Rattus norvegicus,Rattus caraco,Rattus caspius,Rattus decimallus,,,,,,,,,,,,,,,,
Rattus novaeguineae,,,,,,,,,,,,,,,,,,,
Rattus omichlodes,,,,,,,,,,,,,,,,,,,
Rattus osgoodi,,,,,,,,,,,,,,,,,,,
Rattus palmarum,Mus palmarum,,,,,,,,,,,,,,,,,,
Rattus pelurus,,,,,,,,,,,,,,,,,,,
Rattus pococki,Stenomys pococki,,,,,,,,,,,,,,,,,,
Rattus praetor,,,,,,,,,,,,,,,,,,,
Rattus pyctoris,Rattus rattoides,Rattus turkestanicus,,,,,,,,,,,,,,,,,
Rattus ranjiniae,,,,,,,,,,,,,,,,,,,
Rattus rattus,,,,,,,,,,,,,,,,,,,
Rattus richardsoni,Stenomys richardsoni,,,,,,,,,,,,,,,,,,
Rattus salocco,,,,,,,,,,,,,,,,,,,
Rattus satarae,,,,,,,,,,,,,,,,,,,
Rattus simalurensis,,,,,,,,,,,,,,,,,,,
Rattus sordidus,,,,,,,,,,,,,,,,,,,
Rattus steini,,,,,,,,,,,,,,,,,,,
Rattus stoicus,Mus rogersi,Mus stoicus,Mus taciturnus,Rattus rogersi,,,,,,,,,,,,,,,
Rattus tanezumi,,,,,,,,,,,,,,,,,,,
Rattus tawitawiensis,,,,,,,,,,,,,,,,,,,
Rattus timorensis,,,,,,,,,,,,,,,,,,,
Rattus tiomanicus,,,,,,,,,,,,,,,,,,,
Rattus tunneyi,,,,,,,,,,,,,,,,,,,
Rattus vandeuseni,Stenomys vandeuseni,,,,,,,,,,,,,,,,,,
Rattus verecundus,Stenomys verecundus,,,,,,,,,,,,,,,,,,
Rattus villosissimus,,,,,,,,,,,,,,,,,,,
Rattus xanthurus,,,,,,,,,,,,,,,,,,,
Ratufa affinis,,,,,,,,,,,,,,,,,,,
Ratufa bicolor,,,,,,,,,,,,,,,,,,,
Ratufa indica,Sciurus indicus,,,,,,,,,,,,,,,,,,
Ratufa macroura,Ratufa macroura subspecies sinhala,Ratufa macrurus subspecies albipes,Sciurus ceilonensis,Sciurus ceylonensis,Sciurus ceylonica,Sciurus macrourus,Sciurus macrourus variety monatnus,Sciurus macrourus variety montana,Sciurus macrura,Sciurus tennentii,Sciurus zeyllanicus,,,,,,,,
Redunca arundinum,,,,,,,,,,,,,,,,,,,
Redunca fulvorufula,,,,,,,,,,,,,,,,,,,
Redunca redunca,,,,,,,,,,,,,,,,,,,
Reithrodon auritus,,,,,,,,,,,,,,,,,,,
Reithrodon typicus,,,,,,,,,,,,,,,,,,,
Reithrodontomys bakeri,,,,,,,,,,,,,,,,,,,
Reithrodontomys brevirostris,,,,,,,,,,,,,,,,,,,
Reithrodontomys burti,,,,,,,,,,,,,,,,,,,
Reithrodontomys chrysopsis,,,,,,,,,,,,,,,,,,,
Reithrodontomys creper,,,,,,,,,,,,,,,,,,,
Reithrodontomys darienensis,,,,,,,,,,,,,,,,,,,
Reithrodontomys fulvescens,,,,,,,,,,,,,,,,,,,
Reithrodontomys gracilis,,,,,,,,,,,,,,,,,,,
Reithrodontomys hirsutus,,,,,,,,,,,,,,,,,,,
Reithrodontomys humulis,Reithrodontomys humilis,,,,,,,,,,,,,,,,,,
Reithrodontomys megalotis,,,,,,,,,,,,,,,,,,,
Reithrodontomys mexicanus,,,,,,,,,,,,,,,,,,,
Reithrodontomys microdon,,,,,,,,,,,,,,,,,,,
Reithrodontomys montanus,,,,,,,,,,,,,,,,,,,
Reithrodontomys paradoxus,,,,,,,,,,,,,,,,,,,
Reithrodontomys raviventris,,,,,,,,,,,,,,,,,,,
Reithrodontomys rodriguezi,,,,,,,,,,,,,,,,,,,
Reithrodontomys spectabilis,,,,,,,,,,,,,,,,,,,
Reithrodontomys sumichrasti,,,,,,,,,,,,,,,,,,,
Reithrodontomys tenuirostris,,,,,,,,,,,,,,,,,,,
Reithrodontomys zacatecae,,,,,,,,,,,,,,,,,,,
Rhabdomys pumilio,Rhabdomys dilectus,,,,,,,,,,,,,,,,,,
Rhagomys longilingua,,,,,,,,,,,,,,,,,,,
Rhagomys rufescens,,,,,,,,,,,,,,,,,,,
Rheithrosciurus macrotis,,,,,,,,,,,,,,,,,,,
Rheomys mexicanus,,,,,,,,,,,,,,,,,,,
Rheomys raptor,,,,,,,,,,,,,,,,,,,
Rheomys thomasi,,,,,,,,,,,,,,,,,,,
Rheomys underwoodi,,,,,,,,,,,,,,,,,,,
Rhinoceros sondaicus,,,,,,,,,,,,,,,,,,,
Rhinoceros unicornis,,,,,,,,,,,,,,,,,,,
Rhinolophus acuminatus,,,,,,,,,,,,,,,,,,,
Rhinolophus adami,,,,,,,,,,,,,,,,,,,
Rhinolophus affinis,Rhinolophus andamanensis,,,,,,,,,,,,,,,,,,
Rhinolophus alcyone,,,,,,,,,,,,,,,,,,,
Rhinolophus arcuatus,Rhinolophus anderseni,,,,,,,,,,,,,,,,,,
Rhinolophus beddomei,Rhinolophus luctus subspecies beddomei,Rhinolophus luctus subspecies sobrinus,,,,,,,,,,,,,,,,,
Rhinolophus belligerator,Rhinolophusarcuatus proconsulis ,,,,,,,,,,,,,,,,,,
Rhinolophus blasii,,,,,,,,,,,,,,,,,,,
Rhinolophus bocharicus,,,,,,,,,,,,,,,,,,,
Rhinolophus borneensis,,,,,,,,,,,,,,,,,,,
Rhinolophus canuti,,,,,,,,,,,,,,,,,,,
Rhinolophus capensis,,,,,,,,,,,,,,,,,,,
Rhinolophus celebensis,,,,,,,,,,,,,,,,,,,
Rhinolophus clivosus,Rhinolophus clivosus subspecies brachygnathus,,,,,,,,,,,,,,,,,,
Rhinolophus coelophyllus,,,,,,,,,,,,,,,,,,,
Rhinolophus cognatus,Rhinolophus famulus,,,,,,,,,,,,,,,,,,
Rhinolophus cohenae,,,,,,,,,,,,,,,,,,,
Rhinolophus convexus,,,,,,,,,,,,,,,,,,,
Rhinolophus creaghi,,,,,,,,,,,,,,,,,,,
Rhinolophus damarensis,Rhinlophus darlingi subspecies damarensis,,,,,,,,,,,,,,,,,,
Rhinolophus darlingi,,,,,,,,,,,,,,,,,,,
Rhinolophus deckenii,,,,,,,,,,,,,,,,,,,
Rhinolophus denti,,,,,,,,,,,,,,,,,,,
Rhinolophus eloquens,Rhinolophus eloquens subspecies perautitus,,,,,,,,,,,,,,,,,,
Rhinolophus euryale,,,,,,,,,,,,,,,,,,,
Rhinolophus euryotis,Rhinolophus aruensis,Rhinolophus burius,Rhinolophus praestens,Rhinolophus tartar,Rhinolophus timidus ,,,,,,,,,,,,,,
Rhinolophus ferrumequinum,,,,,,,,,,,,,,,,,,,
Rhinolophus formosae,,,,,,,,,,,,,,,,,,,
Rhinolophus fumigatus,,,,,,,,,,,,,,,,,,,
Rhinolophus guineensis,,,,,,,,,,,,,,,,,,,
Rhinolophus hildebrandtii,,,,,,,,,,,,,,,,,,,
Rhinolophus hilli,,,,,,,,,,,,,,,,,,,
Rhinolophus hillorum,,,,,,,,,,,,,,,,,,,
Rhinolophus hipposideros,,,,,,,,,,,,,,,,,,,
Rhinolophus indorouxii,,,,,,,,,,,,,,,,,,,
Rhinolophus inops,,,,,,,,,,,,,,,,,,,
Rhinolophus keyensis,Rhinolophus simplex,,,,,,,,,,,,,,,,,,
Rhinolophus landeri,,,,,,,,,,,,,,,,,,,
Rhinolophus lepidus,,,,,,,,,,,,,,,,,,,
Rhinolophus luctus,Rhinolophus perniger,,,,,,,,,,,,,,,,,,
Rhinolophus maclaudi,,,,,,,,,,,,,,,,,,,
Rhinolophus macrotis,,,,,,,,,,,,,,,,,,,
Rhinolophus madurensis,,,,,,,,,,,,,,,,,,,
Rhinolophus maendeleo,,,,,,,,,,,,,,,,,,,
Rhinolophus malayanus,,,,,,,,,,,,,,,,,,,
Rhinolophus marshalli,,,,,,,,,,,,,,,,,,,
Rhinolophus mcintyrei,Rhinolophusarcuatus,Rhinolophusarcuatus mcintyrei ,,,,,,,,,,,,,,,,,
Rhinolophus megaphyllus,Rhinolophus fallax,Rhinolophus ignifer,Rhinolophus monachus,Rhinolophus vandeuseni ,,,,,,,,,,,,,,,
Rhinolophus mehelyi,,,,,,,,,,,,,,,,,,,
Rhinolophus microglobosus,Rhinolophusstheno microglobosus,,,,,,,,,,,,,,,,,,
Rhinolophus mitratus,,,,,,,,,,,,,,,,,,,
Rhinolophus montanus,,,,,,,,,,,,,,,,,,,
Rhinolophus mossambicus,Rhinolophus hildebrandtii,,,,,,,,,,,,,,,,,,
Rhinolophus nereis,,,,,,,,,,,,,,,,,,,
Rhinolophus osgoodi,,,,,,,,,,,,,,,,,,,
Rhinolophus paradoxolophus,,,,,,,,,,,,,,,,,,,
Rhinolophus pearsonii,Rhinolophus pearsoni,,,,,,,,,,,,,,,,,,
Rhinolophus philippinensis,,,,,,,,,,,,,,,,,,,
Rhinolophus proconsulis,Rhinolophus arcuatus,Rhinolophusarcuatus proconsulis ,,,,,,,,,,,,,,,,,
Rhinolophus pusillus,Rhinolophus blythi,Rhinolophus cornutus,Rhinolophus cornutus subspecies blythi,Rhinolophus gracilis,Rhinolophus imaizumii,Rhinolophus minor,Rhinolophus monoceros,Rhinolophus perditus,Rhinolophus pumilus,,,,,,,,,,
Rhinolophus rex,,,,,,,,,,,,,,,,,,,
Rhinolophus robinsoni,,,,,,,,,,,,,,,,,,,
Rhinolophus rouxii,Rhinolophus cinerascens,Rhinolophus fulvidus,Rhinolophus petersii,Rhinolophus rammanika,Rhinolophus rouxi,Rhinolophus rubidus,,,,,,,,,,,,,
Rhinolophus rufus,,,,,,,,,,,,,,,,,,,
Rhinolophus ruwenzorii,,,,,,,,,,,,,,,,,,,
Rhinolophus sakejiensis,,,,,,,,,,,,,,,,,,,
Rhinolophus sedulus,,,,,,,,,,,,,,,,,,,
Rhinolophus shameli,,,,,,,,,,,,,,,,,,,
Rhinolophus shortridgei,,,,,,,,,,,,,,,,,,,
Rhinolophus siamensis,,,,,,,,,,,,,,,,,,,
Rhinolophus silvestris,,,,,,,,,,,,,,,,,,,
Rhinolophus simulator,Rhinolophus simulator subspecies alticolus,,,,,,,,,,,,,,,,,,
Rhinolophus sinicus,Rhinolophus rouxii subspecies sinicus,,,,,,,,,,,,,,,,,,
Rhinolophus smithersi,,,,,,,,,,,,,,,,,,,
Rhinolophus stheno,,,,,,,,,,,,,,,,,,,
Rhinolophus subbadius,Rhinolophus garoensis,Rhinolophus subbadius,,,,,,,,,,,,,,,,,
Rhinolophus subrufus,,,,,,,,,,,,,,,,,,,
Rhinolophus swinnyi,,,,,,,,,,,,,,,,,,,
Rhinolophus tatar,Rhinolophus euryotis ,,,,,,,,,,,,,,,,,,
Rhinolophus thomasi,,,,,,,,,,,,,,,,,,,
Rhinolophus trifoliatus,,,,,,,,,,,,,,,,,,,
Rhinolophus virgo,,,,,,,,,,,,,,,,,,,
Rhinolophus xinanzhongguoensis,,,,,,,,,,,,,,,,,,,
Rhinolophus yunanensis,,,,,,,,,,,,,,,,,,,
Rhinolophus ziama,,,,,,,,,,,,,,,,,,,
Rhinonicteris aurantia,Rhinonycteris aurantius,,,,,,,,,,,,,,,,,,
Rhinophylla alethina,,,,,,,,,,,,,,,,,,,
Rhinophylla fischerae,,,,,,,,,,,,,,,,,,,
Rhinophylla pumilio,,,,,,,,,,,,,,,,,,,
Rhinopithecus avunculus,,,,,,,,,,,,,,,,,,,
Rhinopithecus bieti,Pygathrix roxellana subspecies bieti,,,,,,,,,,,,,,,,,,
Rhinopithecus brelichi,,,,,,,,,,,,,,,,,,,
Rhinopithecus roxellana,,,,,,,,,,,,,,,,,,,
Rhinopithecus strykeri,,,,,,,,,,,,,,,,,,,
Rhinopoma cystops,,,,,,,,,,,,,,,,,,,
Rhinopoma hadramauticum,,,,,,,,,,,,,,,,,,,
Rhinopoma hardwickii,Rhinopoma hardwickei,,,,,,,,,,,,,,,,,,
Rhinopoma macinnesi,Rhinopoma hardwickei subspecies macinnesi,,,,,,,,,,,,,,,,,,
Rhinopoma microphyllum,Rhinopoma hadithaensis,,,,,,,,,,,,,,,,,,
Rhinopoma muscatellum,Rhinopoma hardwickii subspecies muscatellum,Rhinopoma hardwickii subspecies seianum,,,,,,,,,,,,,,,,,
Rhinosciurus laticaudatus,,,,,,,,,,,,,,,,,,,
Rhipidomys austrinus,,,,,,,,,,,,,,,,,,,
Rhipidomys cariri,,,,,,,,,,,,,,,,,,,
Rhipidomys caucensis,,,,,,,,,,,,,,,,,,,
Rhipidomys couesi,,,,,,,,,,,,,,,,,,,
Rhipidomys emiliae,,,,,,,,,,,,,,,,,,,
Rhipidomys fulviventer,,,,,,,,,,,,,,,,,,,
Rhipidomys gardneri,,,,,,,,,,,,,,,,,,,
Rhipidomys ipukensis,,,,,,,,,,,,,,,,,,,
Rhipidomys itoan,,,,,,,,,,,,,,,,,,,
Rhipidomys latimanus,Rhipidomys scandens,,,,,,,,,,,,,,,,,,
Rhipidomys leucodactylus,,,,,,,,,,,,,,,,,,,
Rhipidomys macconnelli,,,,,,,,,,,,,,,,,,,
Rhipidomys macrurus,,,,,,,,,,,,,,,,,,,
Rhipidomys mastacalis,,,,,,,,,,,,,,,,,,,
Rhipidomys modicus,,,,,,,,,,,,,,,,,,,
Rhipidomys nitela,,,,,,,,,,,,,,,,,,,
Rhipidomys ochrogaster,,,,,,,,,,,,,,,,,,,
Rhipidomys tribei,,,,,,,,,,,,,,,,,,,
Rhipidomys venezuelae,,,,,,,,,,,,,,,,,,,
Rhipidomys venustus,,,,,,,,,,,,,,,,,,,
Rhipidomys wetzeli,,,,,,,,,,,,,,,,,,,
Rhizomys pruinosus,,,,,,,,,,,,,,,,,,,
Rhizomys sinensis,,,,,,,,,,,,,,,,,,,
Rhizomys sumatrensis,,,,,,,,,,,,,,,,,,,
Rhogeessa aeneus,,,,,,,,,,,,,,,,,,,
Rhogeessa alleni,,,,,,,,,,,,,,,,,,,
Rhogeessa bickhami,,,,,,,,,,,,,,,,,,,
Rhogeessa genowaysi,,,,,,,,,,,,,,,,,,,
Rhogeessa gracilis,,,,,,,,,,,,,,,,,,,
Rhogeessa hussoni,,,,,,,,,,,,,,,,,,,
Rhogeessa io,,,,,,,,,,,,,,,,,,,
Rhogeessa menchuae,,,,,,,,,,,,,,,,,,,
Rhogeessa minutilla,,,,,,,,,,,,,,,,,,,
Rhogeessa mira,,,,,,,,,,,,,,,,,,,
Rhogeessa parvula,,,,,,,,,,,,,,,,,,,
Rhogeessa tumida,,,,,,,,,,,,,,,,,,,
Rhogeessa velilla,,,,,,,,,,,,,,,,,,,
Rhombomys opimus,,,,,,,,,,,,,,,,,,,
Rhynchocyon chrysopygus,,,,,,,,,,,,,,,,,,,
Rhynchocyon cirnei,,,,,,,,,,,,,,,,,,,
Rhynchocyon petersi,,,,,,,,,,,,,,,,,,,
Rhynchocyon udzungwensis,,,,,,,,,,,,,,,,,,,
Rhynchogale melleri,,,,,,,,,,,,,,,,,,,
Rhyncholestes raphanurus,,,,,,,,,,,,,,,,,,,
Rhynchomeles prattorum,,,,,,,,,,,,,,,,,,,
Rhynchomys banahao,,,,,,,,,,,,,,,,,,,
Rhynchomys isarogensis,,,,,,,,,,,,,,,,,,,
Rhynchomys soricoides,,,,,,,,,,,,,,,,,,,
Rhynchomys tapulao,,,,,,,,,,,,,,,,,,,
Rhynchonycteris naso,,,,,,,,,,,,,,,,,,,
Romerolagus diazi,,,,,,,,,,,,,,,,,,,
Rousettus aegyptiacus,Rousettus egyptiacus,,,,,,,,,,,,,,,,,,
Rousettus amplexicaudatus,Pteropus ampexicaudatus,,,,,,,,,,,,,,,,,,
Rousettus bidens,,,,,,,,,,,,,,,,,,,
Rousettus celebensis,,,,,,,,,,,,,,,,,,,
Rousettus lanosus,,,,,,,,,,,,,,,,,,,
Rousettus leschenaultii,Eleutherura fusca,Pteropus leschenaultii,Rousettus affinis,Rousettus fuliginosa,Rousettus fusca,Rousettus infuscata,Rousettus leschenaulti,Rousettus marginatus,Rousettus pirivarus,Rousettus pyrivorus,Rousettus seminudus,Rousettus shortridgei,Xantharpyia seminuda,,,,,,
Rousettus linduensis,,,,,,,,,,,,,,,,,,,
Rousettus madagascariensis,,,,,,,,,,,,,,,,,,,
Rousettus obliviosus,,,,,,,,,,,,,,,,,,,
Rousettus spinalatus,,,,,,,,,,,,,,,,,,,
Rubrisciurus rubriventer,,,,,,,,,,,,,,,,,,,
Rucervus duvaucelii,Cervus duvaucelii,,,,,,,,,,,,,,,,,,
Rucervus eldii,Cervus eldii,Panolia eldii,,,,,,,,,,,,,,,,,
Rucervus schomburgki,Cervus schomburgki,,,,,,,,,,,,,,,,,,
Rungwecebus kipunji,Lophocebus kipunji,,,,,,,,,,,,,,,,,,
Rupicapra pyrenaica,,,,,,,,,,,,,,,,,,,
Rupicapra rupicapra,,,,,,,,,,,,,,,,,,,
Rusa alfredi,Cervus alfredi,,,,,,,,,,,,,,,,,,
Rusa marianna,Cervus mariannus,,,,,,,,,,,,,,,,,,
Rusa timorensis,Cervus celebensis,Cervus hippelaphus,Cervus lepidus,Cervus moluccensis,Cervus peronii,Cervus russa,Cervus tavistocki,Cervus timorensis,Cervus timorensis subspecies rusa,Cervus tunjuc,,,,,,,,,
Rusa unicolor,Cervus unicolor,,,,,,,,,,,,,,,,,,
Ruwenzorisorex suncoides,,,,,,,,,,,,,,,,,,,
Saccolaimus flaviventris,Taphazous hargravei,Taphozous insignis,,,,,,,,,,,,,,,,,
Saccolaimus mixtus,,,,,,,,,,,,,,,,,,,
Saccolaimus peli,,,,,,,,,,,,,,,,,,,
Saccolaimus saccolaimus,Saccolaimus affinis,Saccolaimus crassus,Saccolaimus nudicluniatus,Saccolaimus pluto,,,,,,,,,,,,,,,
Saccopteryx antioquensis,,,,,,,,,,,,,,,,,,,
